record_id,mainshock_id,subgroup_type,subgroup,draw,p_boot
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,31,0.28637305271446367
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,32,0.4136832004759111
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,33,0.31151872906634376
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,34,0.40768608745584317
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,35,0.4437634162877259
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,36,0.23026659743888242
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,37,0.2528543114153764
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,38,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,39,0.30452355552954413
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,40,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,41,0.426869474988195
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,42,0.2779308680615218
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,43,0.221654884121216
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,44,0.2354012766501044
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,45,0.4092903617358105
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,46,0.22042107387647825
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,47,0.25796107154780906
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,48,0.30337248524040983
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,49,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,50,0.37341173125258986
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,51,0.32254455214533156
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,52,0.20174219179665276
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,53,0.46341817459043844
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,54,0.436771429073219
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,55,0.2919061642576426
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,56,0.311045411042602
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,57,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,58,0.2898234495973082
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,59,0.43715251954858814
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,60,0.29112513353681974
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,61,0.27039081326772835
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,62,0.40338743737136584
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,63,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,64,0.23972850680289032
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,65,0.45906225801818
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,66,0.31486980230288447
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,67,0.29383720411868447
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,68,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,69,0.2527341826408129
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,70,0.2643885119894469
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,71,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,72,0.4164920984693021
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,73,0.38898074228682944
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,74,0.48240139924846137
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,75,0.3029446923119355
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,76,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,77,0.42392640114358554
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,78,0.25705500306165724
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,79,0.5172268889662338
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,80,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,81,0.27031380835557084
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,82,0.2044549601450627
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,83,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,84,0.4439437381676375
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,85,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,86,0.4368527048059494
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,87,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,88,0.30605535963706193
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,89,0.29000335144079065
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,90,0.24235162694599038
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,91,0.30207246423175055
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,92,0.28280050988275696
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,93,0.3770141511617029
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,94,0.40299487418354385
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,95,0.3798619279303434
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,96,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,97,0.2518800882053593
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,98,0.25544282226074777
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,99,0.3012264744775759
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,100,0.2911355629254274
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,101,0.3426376782498862
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,102,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,103,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,104,0.30039880010168213
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,105,0.22379120505038627
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,106,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,107,0.4119690034325439
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,108,0.40163752086939675
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,109,0.3639236895843195
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,110,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,111,0.4899189653249955
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,112,0.3653225145621391
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,113,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,114,0.2588155453801332
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,115,0.4446215646241675
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,116,0.30619518456448874
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,117,0.40656024150873976
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,118,0.34542765318773627
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,119,0.35014219936884666
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,120,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,121,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,122,0.28841223679954253
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,123,0.24570036919177893
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,124,0.2892763997906856
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,125,0.38112123090577227
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,126,0.40110848113584585
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,127,0.21113042726184644
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,128,0.3615296947999992
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,129,0.37896199344148157
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,130,0.2931071988265345
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,131,0.31400449197925995
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,132,0.369944951121279
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,133,0.505710581144357
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,134,0.3613001946620246
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,135,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,136,0.33488194369311153
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,137,0.2153414787381013
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,138,0.21550800827097194
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,139,0.2801390875920089
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,140,0.263405923390682
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,141,0.32941960743865845
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,142,0.3309558370484128
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,143,0.2012669549360814
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,144,0.3351387558723302
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,145,0.3494382293444
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,146,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,147,0.3010077162570225
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,148,0.3201922917815362
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,149,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,150,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,151,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,152,0.34208479535070974
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,153,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,154,0.2691243303869549
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,155,0.28023682512066495
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,156,0.28364368711349996
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,157,0.3968126753748961
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,158,0.2478909934737024
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,159,0.20120409011507032
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,160,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,161,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,162,0.25727417782493583
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,163,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,164,0.3212179904579253
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,165,0.24846487285915078
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,166,0.3672618107923185
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,167,0.24743501524094882
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,168,0.32336002418725546
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,169,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,170,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,171,0.3609973869518005
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,172,0.3600255891890073
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,173,0.47525709009045974
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,174,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,175,0.26647832658423876
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,176,0.346109735953856
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,177,0.3181704955661054
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,178,0.3118915341586832
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,179,0.4156143651895522
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,180,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,181,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,182,0.31972816056244324
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,183,0.39208147505371693
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,184,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,185,0.27609190637796305
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,186,0.23412463558259267
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,187,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,188,0.4260973509122532
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,189,0.34980902491371035
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,190,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,191,0.345389100573458
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,192,0.2524341824973348
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,193,0.39123058970164987
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,194,0.24146853410625022
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,195,0.40721485217328496
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,196,0.2
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,197,0.29225391709691656
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,198,0.31227147378517317
us7000i59t|ring|0-400km,us7000i59t,ring,0-400km,199,0.22010799703067352
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,0,0.955241349785386
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,1,0.9913501723851108
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,2,0.88078034476259
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,3,0.8903294555934064
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,4,0.9303253054365201
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,5,1.000311282334589
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,6,0.9326494371569898
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,7,0.9536538472908063
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,8,0.9272214267484995
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,9,0.9020684158715864
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,10,0.9033328013708027
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,11,0.981653143602291
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,12,0.9147306391699156
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,13,0.9295889612138392
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,14,0.9494428370470237
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,15,0.8997457987529681
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,16,0.9801429473913306
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,17,0.980004614850857
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,18,1.0271765362172374
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,19,1.0048080649077538
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,20,1.0060807585280103
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,21,0.9034873636793036
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,22,0.9524917424135613
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,23,0.8910338163426588
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,24,0.8350264343712761
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,25,0.8627178482725371
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,26,0.9379139771359514
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,27,0.92041705675234
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,28,0.8729131844249636
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,29,0.9797314303116718
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,30,0.8693220763993892
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,31,0.8230925475513324
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,32,0.9641250011269294
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,33,0.9499721857895499
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,34,0.8691374061978251
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,35,0.8799666998365292
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,36,0.9402192271247556
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,37,0.8621785186481306
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,38,0.8963156494010467
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,39,0.9791416840213989
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,40,0.9499875211598241
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,41,0.9405008458694148
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,42,0.8863021173669415
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,43,1.0674780376511497
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,44,0.9868008177569694
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,45,0.9141102199230048
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,46,0.9191494421408257
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,47,0.9249483837233655
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,48,0.8553089260479217
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,49,0.9322363486012512
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,50,0.8886748713109638
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,51,0.9855749218365314
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,52,0.949248319094784
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,53,0.9589356921311487
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,54,0.86288064188769
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,55,0.8272423227609637
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,56,0.9238567868215777
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,57,0.9323709036904544
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,58,0.9338537201335992
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,59,0.9681526617327906
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,60,0.9057571227653443
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,61,0.9463613965392841
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,62,0.8906655988648475
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,63,0.8934894131615618
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,64,0.8864299325541309
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,65,0.9276500615025356
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,66,1.019956422755651
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,67,0.8700169109875722
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,68,0.9718742738331072
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,69,0.9242629847542247
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,70,0.9950282512824874
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,71,0.897733863461434
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,72,1.0897788540382995
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,73,0.9424868650593219
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,74,0.999040245105532
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,75,0.9123010126689334
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,76,0.9742756765712449
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,77,0.9434977853739369
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,78,0.8852111365352063
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,79,0.8895461181370742
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,80,0.8814715357165258
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,81,0.8827322993291219
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,82,1.051237288095771
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,83,0.9094572565379574
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,84,0.9046217520757363
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,85,0.9167025504207151
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,86,0.8309050683964231
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,87,0.9251597840673731
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,88,0.9115941995650095
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,89,0.9282389079324014
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,90,1.0278964881343846
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,91,0.9773771206020058
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,92,0.8598993459924302
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,93,0.9992138661633945
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,94,0.9237797946501984
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,95,0.9047793763799827
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,96,1.0603487108366783
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,97,0.8799762365428716
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,98,0.9310616884935905
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,99,0.8932611568336265
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,100,0.8877222158222872
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,101,0.986239836919914
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,102,0.9300759280521248
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,103,0.9212709926139644
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,104,0.9699913467906202
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,105,0.9319007723650481
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,106,0.9170531619406631
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,107,0.8101169295311073
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,108,0.9194784626482801
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,109,0.8969483889064858
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,110,0.8593316186868202
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,111,0.9765271939101116
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,112,0.98119870606109
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,113,0.9319982667541601
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,114,0.9396579666464916
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,115,0.963646602296264
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,116,0.9770772760298182
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,117,0.934448844502227
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,118,0.9539484141106584
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,119,0.9197186125129562
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,120,0.9240971577206402
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,121,0.8773900835690571
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,122,0.964389819243238
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,123,1.041177865252276
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,124,0.962235087419848
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,125,0.879170675511297
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,126,0.9334611379359742
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,127,0.9472828164254622
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,128,0.9401220043368931
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,129,0.9690559718081697
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,130,0.9495886711428158
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,131,0.8893139890614297
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,132,0.9691894271168792
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,133,0.9631030774632843
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,134,0.9146275275093332
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,135,0.901528609885871
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,136,1.00167896224927
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,137,0.9107099807428831
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,138,0.8230099084561616
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,139,0.8680309710685953
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,140,0.9618394707938756
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,141,0.8680166239494767
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,142,0.8105476947412432
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,143,0.9036743640441324
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,144,0.9417283425880274
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,145,0.966018760108995
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,146,0.9309550712753625
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,147,0.8474202621325522
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,148,0.9454881878921553
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,149,0.9589648623988355
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,150,0.972431138714058
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,151,0.9685793069859769
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,152,0.9761311723877976
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,153,0.9365377887866838
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,154,0.9325166597724426
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,155,0.9397660511685209
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,156,0.9681932678355282
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,157,0.8793700157910049
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,158,0.9488043534215415
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,159,0.962887429301455
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,160,0.9184248014505764
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,161,0.9663896119445552
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,162,0.8782052435897015
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,163,0.8782942916337453
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,164,0.9227047586854047
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,165,1.0558313118783027
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,166,0.9489187698607545
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,167,0.9581708139902716
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,168,0.960806313532721
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,169,0.8258977811261008
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,170,0.9387740958891114
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,171,0.9068694451280789
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,172,0.871618172078489
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,173,0.83133972848753
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,174,1.0275042100997782
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,175,0.9877652970058387
usb000gcdd|mainshock|all,usb000gcdd,mainshock,all,176,0.8557214979721235
